Date,DIS Close Price,NFLX Close Price
10-03-17,110.92,140.89
13-03-17,111.52,143.52
14-03-17,112.31,143.19
15-03-17,111.87,145.25
16-03-17,111.71,144.39
17-03-17,111.76,145.11
20-03-17,112.71,145.83
21-03-17,111.75,142.42
22-03-17,112.08,142.65
23-03-17,112.24,141.84
24-03-17,112.14,142.02
27-03-17,112.38,144.06
28-03-17,113.05,145.17
29-03-17,112.53,146.47
30-03-17,113.18,148.06
31-03-17,113.39,147.81
03-04-17,113.2,146.92
04-04-17,113.04,145.5
05-04-17,113,143.62
06-04-17,113.05,143.74
07-04-17,112.58,143.11
10-04-17,112.43,143.85
11-04-17,113.07,144.35
12-04-17,113.04,143.83
13-04-17,113.2,142.92
17-04-17,113.78,147.25
18-04-17,114.19,143.36
19-04-17,113.73,139.76
20-04-17,114.79,141.18
21-04-17,114.44,142.87
24-04-17,113.7,143.83
25-04-17,115.18,152.16
26-04-17,115.58,150.17
27-04-17,115.84,153.08
28-04-17,115.6,152.2
01-05-17,114.73,155.35
02-05-17,114.37,156.45
03-05-17,111.62,155.59
04-05-17,111.17,157.25
05-05-17,111.99,156.6
08-05-17,111.42,156.38
09-05-17,112.07,157.46
10-05-17,109.66,160.28
11-05-17,109.58,158.54
12-05-17,109.69,160.81
15-05-17,109.13,160.02
16-05-17,107.98,159.41
17-05-17,106.31,153.2
18-05-17,106.68,155.7
19-05-17,107.52,157.02
22-05-17,107.63,157.16
23-05-17,107.02,157.95
24-05-17,107.71,157.75
25-05-17,107.27,163.05
26-05-17,108.41,162.43
30-05-17,108.34,163.22
31-05-17,107.94,163.07
01-06-17,108.21,162.99
02-06-17,107.18,165.18
05-06-17,106.52,165.06
06-06-17,105.5,165.17
07-06-17,105.92,165.61
08-06-17,104.32,165.88
09-06-17,105.62,158.03
12-06-17,107.04,151.44
13-06-17,106.56,152.72
14-06-17,106.14,152.2
15-06-17,105.98,151.76
16-06-17,105.51,152.38
19-06-17,105.37,153.4
20-06-17,103.94,152.05
21-06-17,104.8,155.03
22-06-17,104.22,154.89
23-06-17,104.36,158.02
26-06-17,105.57,157.5
27-06-17,105.41,151.03
28-06-17,106.86,153.41
29-06-17,105.71,150.09
30-06-17,106.25,149.41
03-07-17,107.46,146.17
05-07-17,105.63,147.61
06-07-17,103.35,146.25
07-07-17,103.32,150.18
10-07-17,103.59,152.67
11-07-17,103.84,154.33
12-07-17,104.38,158.75
13-07-17,104.29,158.21
14-07-17,105.09,161.12
17-07-17,104.79,161.7
18-07-17,105.75,183.6
19-07-17,106.82,183.86
20-07-17,107.36,183.6
21-07-17,107.09,188.54
24-07-17,107,187.91
25-07-17,106.42,186.97
26-07-17,106.94,189.08
27-07-17,110,182.68
28-07-17,109.96,184.04
31-07-17,109.93,181.66
01-08-17,110.61,182.03
02-08-17,108.67,180.74
03-08-17,109.12,179.23
04-08-17,107.69,180.27
07-08-17,106.35,181.33
08-08-17,106.98,178.36
09-08-17,102.83,175.78
10-08-17,101.35,169.14
11-08-17,101.99,171.4
14-08-17,101.4,171
15-08-17,101.51,168.5
16-08-17,102.2,169.98
17-08-17,101.38,166.09
18-08-17,100.7,166.54
21-08-17,101.17,166.76
22-08-17,102.77,169.34
23-08-17,101.5,169.06
24-08-17,101.52,168.13
25-08-17,102.41,165.95
28-08-17,102.56,167.12
29-08-17,102.57,168.81
30-08-17,102.87,174.69
31-08-17,101.2,174.71
01-09-17,101.5,174.74
05-09-17,101.6,174.52
06-09-17,101.5,179.25
07-09-17,97.06,179
08-09-17,97.07,176.42
11-09-17,97.09,181.74
12-09-17,97.89,185.15
13-09-17,98.82,183.64
14-09-17,97.9,182.63
15-09-17,98.52,182.35
18-09-17,98.1,184.62
19-09-17,98.43,185.68
20-09-17,99.21,185.51
21-09-17,98.89,188.78
22-09-17,98.6,187.35
25-09-17,99.57,178.55
26-09-17,98.63,179.38
27-09-17,99.24,181.97
28-09-17,98.05,180.7
29-09-17,98.57,181.35
02-10-17,99.86,177.01
03-10-17,100.79,179.19
04-10-17,100.55,184.45
05-10-17,100.11,194.39
06-10-17,100.07,198.02
09-10-17,99.57,196.87
10-10-17,99.58,195.08
11-10-17,98.55,194.95
12-10-17,96.93,195.86
13-10-17,97.38,199.49
16-10-17,98.13,202.68
17-10-17,98.36,199.48
18-10-17,98.25,195.54
19-10-17,99.01,195.13
20-10-17,99.4,194.16
23-10-17,98.7,192.47
24-10-17,98.29,196.02
25-10-17,97.78,193.77
26-10-17,98.56,195.21
27-10-17,98.31,199.54
30-10-17,98.04,198.37
31-10-17,97.81,196.43
01-11-17,99.03,198
02-11-17,98.35,199.32
03-11-17,98.64,200.01
06-11-17,100.64,200.13
07-11-17,101.61,195.89
08-11-17,101.18,196.44
09-11-17,102.68,193.9
10-11-17,104.78,192.02
13-11-17,104.74,195.08
14-11-17,103.17,195.71
15-11-17,103.69,192.12
16-11-17,103.6,195.51
17-11-17,103.44,193.2
20-11-17,102.75,194.1
21-11-17,103,196.23
22-11-17,102.74,196.32
24-11-17,102.64,195.75
27-11-17,102.79,195.05
28-11-17,103.41,199.18
29-11-17,105.24,188.15
30-11-17,104.82,187.58
01-12-17,105.25,186.82
04-12-17,110.22,184.04
05-12-17,107.22,184.21
06-12-17,105.46,185.3
07-12-17,105.26,185.2
08-12-17,104.23,188.54
11-12-17,106.83,186.22
12-12-17,107.43,185.73
13-12-17,107.61,187.86
14-12-17,110.57,189.56
15-12-17,111.27,190.12
18-12-17,111.03,190.42
19-12-17,111.81,187.02
20-12-17,109.69,188.82
21-12-17,109.57,188.62
22-12-17,108.67,189.94
26-12-17,108.12,187.76
27-12-17,107.64,186.24
28-12-17,107.77,192.71
29-12-17,107.51,191.96
02-01-18,111.8,201.07
03-01-18,112.28,205.05
04-01-18,112.23,205.63
05-01-18,111.62,209.99
08-01-18,110.02,212.05
09-01-18,109.94,209.31
10-01-18,109.47,212.52
11-01-18,110.99,217.24
12-01-18,112.47,221.23
16-01-18,110.69,221.53
17-01-18,111.97,217.5
18-01-18,110.42,220.33
19-01-18,110.59,220.46
22-01-18,111.1,227.58
23-01-18,110.41,250.29
24-01-18,110.5,261.3
25-01-18,110.55,269.7
26-01-18,112.19,274.6
29-01-18,111.54,284.59
30-01-18,110.11,278.8
31-01-18,108.67,270.3
01-02-18,110.49,265.07
02-02-18,108.7,267.43
05-02-18,104.7,254.26
06-02-18,106.17,265.72
07-02-18,104.76,264.56
08-02-18,101.35,250.1
09-02-18,103.09,249.47
12-02-18,103.39,257.95
13-02-18,104.12,258.27
14-02-18,104.6,266
15-02-18,105.18,280.27
16-02-18,106.53,278.52
20-02-18,105.98,278.55
21-02-18,105.05,281.04
22-02-18,105.24,278.14
23-02-18,107.25,285.93
26-02-18,109.81,294.16
27-02-18,104.87,290.61
28-02-18,103.16,291.38
01-03-18,102.57,290.39
02-03-18,102.99,301.05
05-03-18,103.41,315
06-03-18,104.94,325.22
07-03-18,103.59,321.16
08-03-18,104.03,317
09-03-18,104.73,331.44
12-03-18,105.17,321.3
13-03-18,103.73,315.88
14-03-18,103.9,321.55
15-03-18,103.24,321.09
16-03-18,102.87,318.45
19-03-18,101.48,313.48
20-03-18,101.35,317.5
21-03-18,101.82,316.48
22-03-18,100.6,306.7
23-03-18,98.54,300.94
26-03-18,100.65,320.35
27-03-18,99.36,300.69
28-03-18,98.54,285.77
29-03-18,100.44,295.35
02-04-18,98.66,280.29
03-04-18,99.42,283.67
04-04-18,100.95,288.94
05-04-18,102.11,293.97
06-04-18,100.35,288.85
09-04-18,99.7,289.93
10-04-18,101.37,298.07
11-04-18,100.8,303.67
12-04-18,100.39,309.25
13-04-18,100.35,311.65
16-04-18,100.24,307.78
17-04-18,102.17,336.06
18-04-18,101.21,334.52
19-04-18,100.89,332.7
20-04-18,100.24,327.77
23-04-18,100.15,318.69
24-04-18,99.46,307.02
25-04-18,101.15,305.76
26-04-18,99.84,313.98
27-04-18,99.23,311.76
30-04-18,100.33,312.46
01-05-18,100.06,313.3
02-05-18,99.62,313.36
03-05-18,98.76,311.69
04-05-18,101.15,320.09
07-05-18,102.48,326.26
08-05-18,101.79,326.89
09-05-18,99.97,330.3
10-05-18,101.68,329.6
11-05-18,102.07,326.46
14-05-18,102.44,328.53
15-05-18,102.92,326.13
16-05-18,105.04,328.19
17-05-18,104.34,325.22
18-05-18,103.93,324.18
21-05-18,104.06,331.82
22-05-18,104.07,331.62
23-05-18,102.89,344.72
24-05-18,102.11,349.29
25-05-18,102.2,351.29
29-05-18,99.69,349.73
30-05-18,99.98,353.54
31-05-18,99.47,351.6
01-06-18,99.36,359.93
04-06-18,100.24,361.81
05-06-18,99.94,365.8
06-06-18,101.91,367.45
07-06-18,102.47,361.4
08-06-18,103.98,360.57
11-06-18,104.35,361.45
12-06-18,104.33,363.83
13-06-18,106.31,379.93
14-06-18,108.75,392.87
15-06-18,108.85,391.98
18-06-18,107.06,390.4
19-06-18,106.1,404.98
20-06-18,107.15,416.76
21-06-18,105.89,415.44
22-06-18,106.34,411.09
25-06-18,104.45,384.48
26-06-18,104.26,399.39
27-06-18,103.96,390.39
28-06-18,104.77,395.42
29-06-18,104.81,391.43
02-07-18,105.33,398.18
03-07-18,104.04,390.52
05-07-18,105.34,398.39
06-07-18,104.78,408.25
09-07-18,106.02,418.97
10-07-18,106.03,415.63
11-07-18,108.04,418.65
12-07-18,108.25,413.5
13-07-18,110,395.8
16-07-18,110.2,400.48
17-07-18,110.3,379.48
18-07-18,110.69,375.13
19-07-18,112.13,364.23
20-07-18,111.48,361.05
23-07-18,111.09,362.66
24-07-18,110.7,357.32
25-07-18,111.18,362.87
26-07-18,113.51,363.09
27-07-18,112.62,355.21
30-07-18,112.63,334.96
31-07-18,113.56,337.45
01-08-18,112.97,338.38
02-08-18,112.75,344.5
03-08-18,114.09,343.09
06-08-18,115.94,350.92
07-08-18,116.56,351.83
08-08-18,113.98,347.61
09-08-18,114.16,349.36
10-08-18,112.68,345.87
13-08-18,112.12,341.31
14-08-18,112.75,337.49
15-08-18,112.85,326.4
16-08-18,112.48,322.44
17-08-18,112.48,316.78
20-08-18,111.99,327.73
21-08-18,112.39,338.02
22-08-18,111.94,344.44
23-08-18,112,339.17
24-08-18,111.93,358.82
27-08-18,112.33,364.58
28-08-18,112.58,368.49
29-08-18,112.45,368.04
30-08-18,111.92,370.98
31-08-18,112.02,367.68
04-09-18,110.85,363.6
05-09-18,109.87,341.18
06-09-18,110.26,346.46
07-09-18,110.97,348.68
10-09-18,110.68,348.41
11-09-18,109.6,355.93
12-09-18,109.46,369.95
13-09-18,110.67,368.15
14-09-18,109.26,364.56
17-09-18,109.36,350.35
18-09-18,109.53,367.65
19-09-18,109.79,366.96
20-09-18,111.62,365.36
21-09-18,110.4,361.19
24-09-18,112.77,369.61
25-09-18,113.63,369.43
26-09-18,115.21,377.88
27-09-18,116.04,380.71
28-09-18,116.94,374.13
01-10-18,116.24,381.43
02-10-18,117.66,377.14
03-10-18,116.91,377.05
04-10-18,116.13,363.65
05-10-18,114.78,351.35
08-10-18,116.02,349.1
09-10-18,116.89,355.71
10-10-18,112.86,325.89
11-10-18,111.15,321.1
12-10-18,112.61,339.56
15-10-18,113.44,333.13
16-10-18,116.19,346.4
17-10-18,117.13,364.7
18-10-18,116.18,346.71
19-10-18,118.9,332.67
22-10-18,118.27,329.54
23-10-18,117.85,333.16
24-10-18,111.61,301.83
25-10-18,114.16,312.87
26-10-18,113.19,299.83
29-10-18,113.04,284.84
30-10-18,114.76,285.81
31-10-18,114.83,301.78
01-11-18,116.1,317.38
02-11-18,115.18,309.1
05-11-18,115.45,315.44
06-11-18,116.71,310.84
07-11-18,117.05,327.5
08-11-18,116,317.92
09-11-18,118,303.47
12-11-18,116.7,294.07
13-11-18,116.85,294.4
14-11-18,117.12,286.73
15-11-18,117.11,290.06
16-11-18,116.19,286.21
19-11-18,115.42,270.6
20-11-18,111.87,266.98
21-11-18,113.03,262.13
23-11-18,112.08,258.82
26-11-18,112.55,261.43
27-11-18,113.9,266.63
28-11-18,116.1,282.65
29-11-18,116.61,288.75
30-11-18,115.49,286.13
03-12-18,115.74,290.3
04-12-18,112.87,275.33
06-12-18,114.33,282.88
07-12-18,111.98,265.14
10-12-18,111.86,269.7
11-12-18,111.97,265.32
12-12-18,112.21,274.88
13-12-18,113.39,276.02
14-12-18,112.2,266.84
17-12-18,110.62,262.8
18-12-18,109.45,270.94
19-12-18,109.22,266.77
20-12-18,107,260.58
21-12-18,104.22,246.39
24-12-18,100.35,233.88
26-12-18,105.83,253.67
27-12-18,106.52,255.565
28-12-18,107.3,256.08
31-12-18,109.65,267.66
02-01-19,108.97,267.66
03-01-19,106.33,271.2
04-01-19,109.61,297.57
07-01-19,110.56,315.34
08-01-19,111.42,320.27
09-01-19,112.67,319.96
10-01-19,112.8,324.66
11-01-19,112.65,337.59
14-01-19,112.42,332.94
15-01-19,111.76,354.64
16-01-19,110.91,351.39
17-01-19,111.01,353.19
18-01-19,111.04,339.1
22-01-19,110.6,325.16
23-01-19,111.12,321.99
24-01-19,110.55,326.67
25-01-19,111.09,338.05
28-01-19,110.81,335.66
29-01-19,110.9,328.9
30-01-19,110.13,340.66
31-01-19,111.52,339.5
01-02-19,111.3,339.85
04-02-19,111.8,351.34
05-02-19,112.66,355.81
06-02-19,111.41,352.19
07-02-19,110.95,344.71
08-02-19,111.51,347.57
11-02-19,109.44,345.73
12-02-19,109.2,359.97
13-02-19,110.2,351.77
14-02-19,110.66,359.07
15-02-19,112.59,356.87
19-02-19,113.51,361.92
20-02-19,113.68,359.91
21-02-19,114.29,356.97
22-02-19,115.25,363.02
25-02-19,113.59,363.91
26-02-19,113.5,364.97
27-02-19,112.78,362.87
28-02-19,112.84,358.1
01-03-19,114.01,357.32
04-03-19,114.33,351.04
05-03-19,114,354.3
06-03-19,114.85,359.61
07-03-19,114.01,352.6
08-03-19,113.81,349.6
11-03-19,114.75,358.86
12-03-19,114.73,356.27
13-03-19,114.09,361.21
14-03-19,114.48,358.82
15-03-19,114.96,361.46
18-03-19,113.12,363.44
19-03-19,110,358.78
20-03-19,109.99,375.22
21-03-19,108.66,377.87
22-03-19,108.23,361.01
25-03-19,107.79,366.23
26-03-19,110.14,359.97
27-03-19,110.28,353.37
28-03-19,110.71,354.61
29-03-19,111.03,356.56
01-04-19,112.51,366.96
02-04-19,111.96,367.72
03-04-19,112.52,369.75
04-04-19,114.75,367.88
05-04-19,115,365.49
08-04-19,114.96,361.41
09-04-19,116.86,364.71
10-04-19,117.16,363.92
11-04-19,116.6,367.65
12-04-19,130.06,351.14
15-04-19,132.04,348.87
16-04-19,129.9,359.46
17-04-19,131.75,354.74
18-04-19,132.45,360.35
22-04-19,131.68,377.34
23-04-19,133.36,381.89
24-04-19,135.1,374.23
25-04-19,137.24,368.33
26-04-19,139.92,374.85
29-04-19,139.3,371.83
30-04-19,136.97,370.54
01-05-19,136.38,378.81
02-05-19,134.14,379.06
03-05-19,134.33,385.03
06-05-19,135,378.67
07-05-19,133.44,370.46
08-05-19,134.99,364.37
09-05-19,133.59,362.75
10-05-19,134.04,361.04
13-05-19,131.34,345.26
14-05-19,133.2,345.61
15-05-19,134.68,354.99
16-05-19,135.5,359.31
17-05-19,135.04,354.45
20-05-19,133.91,348.11
21-05-19,134.09,354.27
22-05-19,133.85,359.73
23-05-19,132.73,352.21
24-05-19,132.79,354.39
28-05-19,132.62,354.78
29-05-19,131.57,349.19
30-05-19,132.2,351.85
31-05-19,132.04,343.28
03-06-19,132.47,336.63
04-06-19,134.82,353.4
05-06-19,135.94,355.73
06-06-19,137.21,357.13
07-06-19,138.04,360.87
10-06-19,137.07,352.01
11-06-19,135.08,351.27
12-06-19,135.72,345.56
13-06-19,141.74,343.43
14-06-19,141.65,339.73
17-06-19,140.97,350.62
18-06-19,139.24,357.12
19-06-19,140.92,363.52
20-06-19,142.02,365.21
21-06-19,140.23,369.21
24-06-19,139.22,371.04
25-06-19,139.94,360.3
26-06-19,140.4,362.2
27-06-19,139.3,370.02
28-06-19,139.64,367.32
01-07-19,141.65,374.6
02-07-19,142.53,375.43
03-07-19,142.98,381.72
05-07-19,142.45,380.55
08-07-19,141.02,376.16
09-07-19,141.61,379.93
10-07-19,143.54,381
11-07-19,143.56,379.5
12-07-19,144.88,373.25
15-07-19,145.06,366.6
16-07-19,144.3,365.99
17-07-19,142.57,362.44
18-07-19,141.63,325.21
19-07-19,139.85,315.1
22-07-19,140.84,310.62
23-07-19,141.26,307.3
24-07-19,141.29,317.94
25-07-19,143.21,326.46
26-07-19,144.65,335.78
29-07-19,146.39,332.7
30-07-19,144.93,325.93
31-07-19,143.01,322.99
01-08-19,141.85,319.5
02-08-19,141.71,318.83
05-08-19,138.3,307.63
06-08-19,141.87,310.1
07-08-19,134.86,304.29
08-08-19,137.89,315.9
09-08-19,138.52,308.93
12-08-19,135.75,310.83
13-08-19,137.01,312.28
14-08-19,132.85,299.11
15-08-19,133.41,295.76
16-08-19,135.2,302.8
19-08-19,135.29,309.38
20-08-19,135.13,298.99
21-08-19,135.76,297.81
22-08-19,136.08,296.93
23-08-19,131.67,291.44
26-08-19,134.61,294.98
27-08-19,134.49,291.03
28-08-19,136.55,291.77
29-08-19,137.84,296.78
30-08-19,137.26,293.75
03-09-19,136.31,289.29
04-09-19,137.89,291.52
05-09-19,138.84,293.25
06-09-19,139.55,290.17
09-09-19,138.83,294.34
10-09-19,135.79,287.99
11-09-19,136.19,288.27
12-09-19,137.5,288.86
13-09-19,138.02,294.15
16-09-19,135.8,294.29
17-09-19,136.31,298.6
18-09-19,136.8,291.56
19-09-19,133.3,286.6
20-09-19,132.27,270.75
23-09-19,132.46,265.92
24-09-19,131.97,254.59
25-09-19,133.09,264.75
26-09-19,131.27,263.31
27-09-19,129.96,263.08
30-09-19,130.32,267.62
01-10-19,129.55,269.58
02-10-19,129.14,268.03
03-10-19,128.15,268.15
04-10-19,130.27,272.79
07-10-19,130.9,274.46
08-10-19,128.47,270.72
09-10-19,129.33,267.53
10-10-19,129.34,280.48
11-10-19,130.02,282.93
14-10-19,129.7,285.53
15-10-19,129.76,284.25
16-10-19,130.86,286.28
17-10-19,132.37,293.35
18-10-19,130.89,275.3
21-10-19,130.26,278.05
22-10-19,132.4,266.69
23-10-19,131.13,271.27
24-10-19,130.26,271.5
25-10-19,130.9,276.82
28-10-19,130.53,281.86
29-10-19,129.48,281.21
30-10-19,129.6,291.45
31-10-19,129.92,287.41
01-11-19,132.75,286.81
04-11-19,132.92,292.86
05-11-19,131.45,288.03
06-11-19,131.27,288.59
07-11-19,132.96,289.57
08-11-19,137.96,291.57
11-11-19,136.74,294.18
12-11-19,138.58,292.01
13-11-19,148.72,283.11
14-11-19,147.15,289.62
15-11-19,144.67,295.03
18-11-19,147.65,302.57
19-11-19,148.38,302.6
20-11-19,146.93,305.16
21-11-19,146.9,311.69
22-11-19,148.29,310.48
25-11-19,149.69,315.55
26-11-19,151.64,312.49
27-11-19,151.48,315.93
29-11-19,151.58,314.66
02-12-19,150.62,309.99
03-12-19,148.58,306.16
04-12-19,148.28,304.32
05-12-19,147.44,302.86
06-12-19,147.66,307.35
09-12-19,146.21,302.5
10-12-19,146.1,293.12
11-12-19,147.59,298.93
12-12-19,147.76,298.44
13-12-19,146.38,298.5
16-12-19,148.46,304.21
17-12-19,147.73,315.48
18-12-19,146.26,320.8
19-12-19,146.15,332.22
20-12-19,146.88,336.9
23-12-19,144.68,333.1
24-12-19,145.29,333.2
26-12-19,145.7,332.63
27-12-19,145.75,329.09
30-12-19,143.77,323.31
31-12-19,144.63,323.57
02-01-20,148.2,329.81
03-01-20,146.5,325.9
06-01-20,145.65,335.83
07-01-20,145.7,330.75
08-01-20,145.4,339.26
09-01-20,144.83,335.66
10-01-20,144.62,329.05
13-01-20,143.88,338.92
14-01-20,145.2,338.69
15-01-20,144.32,339.07
16-01-20,145.12,338.62
17-01-20,144.33,339.67
21-01-20,143.56,338.11
22-01-20,144.01,326
23-01-20,142.2,349.6
24-01-20,140.08,353.16
27-01-20,135.9,342.88
28-01-20,138.37,348.52
29-01-20,136.06,343.16
30-01-20,137.81,347.74
31-01-20,138.31,345.09
03-02-20,141.32,358
04-02-20,144.73,369.01
05-02-20,141.37,369.67
06-02-20,142.7,366.95
07-02-20,141.02,366.77
10-02-20,142.59,371.07
11-02-20,141.01,373.69
12-02-20,141.85,380.01
13-02-20,140.9,381.4
14-02-20,139.54,380.4
18-02-20,139.14,387.78
19-02-20,141.3,386.19
20-02-20,140.37,386
21-02-20,138.97,380.07
24-02-20,133.01,368.7
25-02-20,128.19,360.09
26-02-20,123.36,379.24
27-02-20,118.04,371.71
28-02-20,117.65,369.03
02-03-20,119.98,381.05
03-03-20,116.45,368.77
04-03-20,119.18,383.79
05-03-20,113.98,372.78
06-03-20,115.27,368.97
09-03-20,104.35,346.49
10-03-20,111.46,364.13
11-03-20,105.51,349.92
12-03-20,91.81,315.25
13-03-20,102.52,336.295
16-03-20,95.01,298.84
17-03-20,93.53,319.75
18-03-20,88.8,315.47
19-03-20,94.93,332.03
20-03-20,85.98,332.83
23-03-20,85.76,360.27
24-03-20,98.12,357.32
25-03-20,100.73,342.39
26-03-20,105.36,362.99
27-03-20,96.4,357.12
30-03-20,99.8,370.96
31-03-20,96.6,375.5
01-04-20,94.92,364.08
02-04-20,96.97,370.08
03-04-20,93.88,361.76
06-04-20,99.58,379.96
07-04-20,101.24,372.28
08-04-20,101.07,371.12
09-04-20,104.5,370.72
13-04-20,103.5,396.72
14-04-20,106.03,413.55
15-04-20,103.37,426.75
16-04-20,102.02,439.17
17-04-20,106.63,422.96
20-04-20,102.26,437.49
21-04-20,100.54,433.83
22-04-20,100.99,421.42
23-04-20,101,426.7
24-04-20,101.19,424.99
27-04-20,106.06,421.38
28-04-20,106.21,403.83
29-04-20,112.25,411.89
30-04-20,108.15,419.85
01-05-20,105.5,415.27
04-05-20,103.18,428.15
05-05-20,101.06,424.68
06-05-20,100.88,434.26
07-05-20,105.57,436.53
08-05-20,109.16,435.55
11-05-20,107.77,440.52
12-05-20,104.56,431.82
13-05-20,102.92,438.27
14-05-20,105.91,441.95
15-05-20,109.05,454.19
18-05-20,116.85,452.58
19-05-20,114.37,451.04
20-05-20,119.92,447.67
21-05-20,117.83,436.25
22-05-20,118.02,429.32
26-05-20,120.95,414.77
27-05-20,121.53,419.89
28-05-20,116.75,413.44
29-05-20,117.3,419.73
01-06-20,118.77,425.92
02-06-20,118.75,427.31
03-06-20,122.18,421.97
04-06-20,123.69,414.33
05-06-20,124.82,419.6
08-06-20,127.28,419.49
09-06-20,123.89,434.05
10-06-20,122.18,434.48
11-06-20,112.64,425.56
12-06-20,115.49,418.07
15-06-20,117.08,425.5
16-06-20,118.44,436.13
17-06-20,117.65,447.77
18-06-20,118.37,449.87
19-06-20,114.35,453.72
22-06-20,115.92,468.04
23-06-20,116.59,466.26
24-06-20,112.07,457.85
25-06-20,111.36,465.91
26-06-20,109.1,443.4
29-06-20,111.52,447.24
30-06-20,111.51,455.04
01-07-20,113.01,485.64
02-07-20,112.18,476.89
06-07-20,114.43,493.81
07-07-20,113.63,493.16
08-07-20,116.66,502.78
09-07-20,116.81,507.76
10-07-20,119.34,548.73
13-07-20,116.22,525.5
14-07-20,118.66,524.88
15-07-20,120.9,523.26
16-07-20,119.43,527.39
17-07-20,118.65,492.99
20-07-20,117.79,502.41
21-07-20,118.62,490.1
22-07-20,119.03,489.82
23-07-20,118.12,477.58
24-07-20,117.61,480.45
27-07-20,116.31,495.65
28-07-20,116.18,488.51
29-07-20,115.61,484.48
30-07-20,115.66,485.8
31-07-20,116.94,488.88
03-08-20,116.35,498.62
04-08-20,117.29,509.64
05-08-20,127.61,502.11
06-08-20,130.82,509.08
07-08-20,129.93,494.73
10-08-20,128.79,483.38
11-08-20,130.49,466.93
12-08-20,131.79,475.47
13-08-20,130.96,481.33
14-08-20,130.53,482.68
17-08-20,129.37,482.35
18-08-20,128.92,491.87
19-08-20,127.77,484.53
20-08-20,128.12,497.9
21-08-20,127.44,492.31
24-08-20,130.69,488.81
25-08-20,129.79,490.58
26-08-20,132.18,547.53
27-08-20,133.73,526.27
28-08-20,135.54,523.89
31-08-20,131.87,529.56
01-09-20,133.55,556.55
02-09-20,135.39,552.84
03-09-20,133.24,525.75
04-09-20,131.99,516.05
08-09-20,134.2,507.02
09-09-20,133.36,500.19
10-09-20,133.22,480.67
11-09-20,131.75,482.03
14-09-20,131.25,476.26
15-09-20,131.24,495.99
16-09-20,132.09,483.86
17-09-20,130.22,470.2
18-09-20,128.63,469.96
21-09-20,125.41,487.35
22-09-20,127.21,491.17
23-09-20,123.28,470.61
24-09-20,122.49,473.08
25-09-20,124,482.88
28-09-20,125.99,490.65
29-09-20,125.4,493.48
30-09-20,124.08,500.03
01-10-20,123.31,527.51
02-10-20,122.55,503.06
05-10-20,123.37,520.65
06-10-20,120.93,505.87
07-10-20,122.91,534.66
08-10-20,123.09,531.79
09-10-20,124.98,539.44
12-10-20,124.97,539.81
13-10-20,128.96,554.09
14-10-20,126.59,541.45
15-10-20,127.36,541.94
16-10-20,126.81,530.79
19-10-20,124.23,530.72
20-10-20,124.95,525.42
21-10-20,126.63,489.05
22-10-20,127.56,485.23
23-10-20,128.35,488.28
26-10-20,124.06,488.24
27-10-20,123.31,488.93
28-10-20,118.47,486.24
29-10-20,121.54,504.21
30-10-20,121.25,475.74
02-11-20,120.13,484.12
03-11-20,124.02,487.22
04-11-20,125.07,496.95
05-11-20,126.96,513.76
06-11-20,127.46,514.73
09-11-20,142.59,470.5
10-11-20,142.11,480.24
11-11-20,137.82,490.76
12-11-20,135.52,486.77
13-11-20,138.36,482.84
16-11-20,144.67,479.1
17-11-20,144.5,480.63
18-11-20,143.9,481.79
19-11-20,141.72,484.67
20-11-20,141.07,488.24
23-11-20,145.98,476.62
24-11-20,151.49,482.88
25-11-20,149.09,485
27-11-20,147.13,491.36
30-11-20,148.01,490.7
01-12-20,149.44,504.58
02-12-20,153.61,503.38
03-12-20,153.24,497.52
04-12-20,154.14,498.31
07-12-20,153.68,515.78
08-12-20,153.72,512.66
09-12-20,154.43,493.6
10-12-20,154.69,501.09
11-12-20,175.72,503.22
14-12-20,169.3,522.42
15-12-20,173.94,519.78
16-12-20,173.12,524.83
17-12-20,173.55,532.9
18-12-20,172.89,534.45
21-12-20,170.69,528.91
22-12-20,170.45,527.33
23-12-20,173.55,514.48
24-12-20,173.73,513.97
28-12-20,178.86,519.12
29-12-20,177.3,530.87
30-12-20,181.17,524.59
31-12-20,181.18,540.73
04-01-21,177.68,522.86
05-01-21,178.44,520.8
06-01-21,179.12,500.49
07-01-21,178.58,508.89
08-01-21,178.69,510.4
11-01-21,179.09,499.1
12-01-21,175.99,494.25
13-01-21,176.12,507.79
14-01-21,173.43,500.86
15-01-21,171.44,497.98
19-01-21,172.26,501.77
20-01-21,173.64,586.34
21-01-21,171.28,579.84
22-01-21,172.78,565.17
25-01-21,171.89,556.78
26-01-21,169.56,561.93
27-01-21,163.03,523.28
28-01-21,171.88,538.6
29-01-21,168.17,532.39
01-02-21,170.97,539.04
02-02-21,176.96,548.16
03-02-21,176.43,539.45
04-02-21,180.23,552.16
05-02-21,181.16,550.79
08-02-21,190,547.92
09-02-21,188.21,559.07
10-02-21,189.63,563.59
11-02-21,190.91,557.59
12-02-21,187.67,556.52
16-02-21,186.35,557.28
17-02-21,186.44,551.34
18-02-21,183,548.22
19-02-21,183.65,540.22
22-02-21,191.76,533.78
23-02-21,197.09,546.15
24-02-21,197.51,553.41
25-02-21,190.98,546.7
26-02-21,189.04,538.85
01-03-21,194.98,550.64
02-03-21,193.94,547.82
03-03-21,192.26,520.7
